guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
058597_006451,3.245914,0.059542,11,0.006224,0.161831,0.154768,0
023410_019786,1.56186,0.497908,0,7.2e-05,0.813373,0.864907,0
004596_040672,2.605499,0.228187,17,0.000797,0.520024,0.604384,0
092015_052993,3.256341,0.057622,10,0.014804,0.1665,0.156417,0
092015_050572,2.193196,0.347014,0,0.00077,0.631349,0.741256,0
092015_078498,3.252495,0.047191,8,0.00874,0.139803,0.119031,0
092015_064454,3.260757,0.049433,5,0.007998,0.145701,0.121271,0
030780_028873,2.541619,0.16941,14,0.000836,0.474895,0.646386,0
020158_072319,3.21134,0.059711,11,0.006674,0.170921,0.211107,0
038070_017442,2.575274,0.200861,18,0.001257,0.521233,0.627739,0
085327_027856,1.950935,0.347092,1,0.000416,0.756986,0.789523,0
050620_066788,3.046861,0.079774,24,0.003091,0.228309,0.37814,0
026294_093897,3.201693,0.054588,12,0.006588,0.163146,0.222997,0
079781_071962,1.490188,0.530516,15,4e-06,0.803174,0.873465,0
079781_035972,3.207118,0.064375,8,0.005118,0.187993,0.226038,0
091674_071201,1.38641,0.562013,0,5.3e-05,0.863221,0.882332,0
091674_028159,3.261711,0.048262,23,0.008376,0.137192,0.114427,0
062317_099073,3.263939,0.047521,7,0.008653,0.138154,0.113713,0
084985_022950,2.599316,0.221537,0,0.000843,0.455938,0.625384,0
084985_031148,3.258861,0.050169,17,0.015821,0.14851,0.146935,0
041409_006815,3.185498,0.074775,20,0.006563,0.213489,0.257902,0
061349_007469,3.056215,0.093944,23,0.001283,0.26112,0.374783,0
061349_001588,3.264446,0.044887,11,0.007493,0.133518,0.106363,0
061349_047130,2.417804,0.186971,0,6.4e-05,0.440405,0.671496,0
011546_077292,3.130897,0.070106,13,0.002989,0.200249,0.305588,0
086367_046347,3.055095,0.092393,6,0.00648,0.243244,0.385929,0
069639_058621,3.257108,0.050308,23,0.007025,0.146098,0.128744,0
085089_071970,1.844538,0.395657,14,0.000214,0.732943,0.822417,0
073342_030009,3.203264,0.071551,17,0.007767,0.206404,0.237874,0
073342_095108,2.823471,0.131349,20,0.000273,0.322795,0.519169,0
078498_022517,3.19208,0.094915,14,0.006141,0.212904,0.238296,0
017984_050724,3.161606,0.078596,6,0.004662,0.192714,0.268037,0
073600_029151,2.307934,0.272263,4,3.9e-05,0.562319,0.719089,0
065921_056588,3.165888,0.08463,24,0.008303,0.237598,0.279975,0
027669_065870,2.527231,0.206736,7,0.000366,0.459806,0.654024,0
027669_088031,3.226269,0.063728,12,0.004596,0.185029,0.185344,0
086737_075090,3.019353,0.081718,24,0.001571,0.240523,0.399963,0
086737_091821,2.620083,0.144128,24,0.000314,0.42019,0.619319,0
000068_091497,3.159516,0.072586,15,0.00552,0.20276,0.286331,0
031877_067085,2.416838,0.314558,23,0.000425,0.525588,0.677137,0
031877_027638,3.014764,0.152192,23,0.003344,0.314313,0.402631,0
057060_014956,3.256831,0.058355,7,0.009382,0.153109,0.137714,0
004140_095835,0.704343,0.850852,0,0.000211,0.940822,0.927972,0
008855_015194,3.066442,0.07776,0,0.002662,0.228478,0.363908,0
008855_004930,2.905306,0.110632,11,0.002227,0.293607,0.48251,0
022946_097034,3.256416,0.051391,16,0.005856,0.143981,0.124055,0
022946_017442,2.863061,0.101389,24,0.000275,0.26883,0.486402,0
069371_081485,3.21508,0.066634,7,0.005209,0.18461,0.213613,0
069371_057688,3.243716,0.050743,8,0.009304,0.149854,0.162961,0
069371_030711,3.226981,0.062088,20,0.004292,0.174277,0.186383,0
069371_049066,3.241328,0.054149,9,0.00657,0.157952,0.171207,0
038490_033803,2.732601,0.190805,24,0.003991,0.452395,0.567517,0
038490_000196,3.087747,0.098624,24,0.010898,0.257522,0.361026,0
038490_017984,2.756227,0.163926,24,0.004042,0.416205,0.560555,0
080053_027448,3.238826,0.057966,6,0.008919,0.163713,0.183569,0
038769_071668,3.137778,0.110571,5,0.004946,0.270826,0.294366,0
051450_071962,3.237234,0.058873,26,0.006307,0.165995,0.1791,0
051450_060246,1.331288,0.673159,5,3.9e-05,0.835567,0.868826,0
016663_049129,3.226594,0.057958,15,0.002355,0.165469,0.179195,0
082833_009070,2.910743,0.1643,20,0.000114,0.325982,0.460906,0
082833_057457,2.984986,0.113678,20,0.00266,0.277599,0.436229,0
082833_002342,3.221276,0.061341,9,0.006858,0.170391,0.19645,0
082833_092359,2.903714,0.096525,10,0.000558,0.277239,0.470059,0
092064_034649,2.664099,0.106614,9,0.004652,0.316925,0.572317,0
092064_074385,2.842385,0.072001,20,0.000603,0.215852,0.459841,0
036812_061031,3.185803,0.076035,10,0.006503,0.207514,0.260603,0
032147_083082,3.262067,0.048046,26,0.00802,0.140363,0.114029,0
069996_003396,2.683386,0.169945,19,0.000854,0.417214,0.593141,0
069996_063340,2.510913,0.250556,10,0.000588,0.463316,0.655604,0
069996_014911,3.246794,0.045462,9,0.00719,0.135673,0.130227,0
069996_034197,3.169179,0.067043,19,0.001884,0.185022,0.261906,0
038130_080830,3.273572,0.045216,11,0.012413,0.129746,0.089732,0
038130_056426,2.594967,0.290057,0,0.000838,0.505188,0.591174,0
012811_081744,2.746449,0.229203,24,0.001909,0.426939,0.553169,0
012811_089520,2.494516,0.277279,24,0.000503,0.52214,0.647721,0
012811_076276,2.76689,0.145757,22,0.001522,0.415287,0.549356,0
085581_030257,3.255567,0.050612,8,0.011851,0.147195,0.143701,0
085581_082632,2.284525,0.23739,23,0.000526,0.587663,0.728833,0
095618_067782,3.272944,0.05642,18,0.012752,0.147973,0.09615,0
095618_027669,2.426986,0.22601,0,0.000532,0.505501,0.686792,0
070725_058944,3.264017,0.051414,13,0.009482,0.150467,0.125001,0
025787_043313,3.220036,0.065921,18,0.008525,0.181166,0.212157,0
092807_002885,3.245685,0.053294,16,0.006042,0.150026,0.145004,0
092807_041675,2.645414,0.224537,23,0.000525,0.478764,0.591228,0
082458_082632,2.410075,0.266234,0,0.000292,0.530182,0.687846,0
082458_055662,2.905467,0.12051,6,0.00022,0.280433,0.466577,0
082458_081896,3.104189,0.084406,6,0.001769,0.221423,0.329056,0
063252_015824,1.38472,0.529983,8,2.7e-05,0.864053,0.882981,0
096288_030069,2.783818,0.128689,19,0.00067,0.339208,0.540399,0
096696_081387,3.049138,0.069618,7,0.001778,0.205965,0.365199,0
096696_061813,2.716132,0.12328,6,0.000285,0.352834,0.576207,0
006433_068648,1.839232,0.36549,0,0.000529,0.787469,0.817757,0
006433_024885,3.247759,0.061733,8,0.00754,0.176491,0.153083,0
006433_014305,3.267974,0.049962,26,0.011217,0.143694,0.120107,0
085716_056532,3.163562,0.089312,3,0.009934,0.218356,0.286348,0
040707_034147,2.080736,0.268634,0,0.000111,0.647996,0.778439,0
040707_032825,2.5602,0.197181,14,0.000702,0.438398,0.642726,0
038533_084628,2.666322,0.167701,7,0.000409,0.374368,0.596848,0
038533_092589,3.242932,0.061586,17,0.005255,0.166514,0.15763,0
035921_094925,1.582098,0.423619,7,4.9e-05,0.855108,0.860656,0
035921_090385,3.186015,0.057854,13,0.006328,0.167499,0.240192,0
024310_012811,2.692733,0.07811,26,2.4e-05,0.234023,0.510996,0
009152_009503,3.259615,0.044699,21,0.006397,0.131506,0.101306,0
024758_020032,3.045662,0.096912,24,0.00328,0.25855,0.389121,0
024758_017442,2.941023,0.151832,21,0.001822,0.30591,0.455266,0
024758_044200,3.139618,0.072256,22,0.00263,0.198175,0.289895,0
053618_038266,3.118057,0.096421,10,0.004373,0.25004,0.330344,0
015164_024910,2.865043,0.153039,7,0.000854,0.392783,0.494192,0
015164_020768,3.201051,0.056943,22,0.004345,0.165027,0.222587,0
015164_008431,3.145933,0.067415,13,0.000539,0.191744,0.269872,0
015164_042026,3.260802,0.045577,6,0.006363,0.133074,0.106606,0
027892_042196,2.987691,0.119749,24,0.00131,0.315578,0.42846,0
075529_014842,3.139549,0.091745,0,0.003855,0.217872,0.289092,0
075529_049136,2.244613,0.236931,26,0.000344,0.573023,0.735868,0
035379_021787,2.882638,0.269368,17,0.003566,0.371018,0.413702,0
028441_014385,2.38808,0.263084,0,0.000253,0.5011,0.693646,0
075522_018419,2.286053,0.376106,8,0.000345,0.555944,0.705229,0
075522_024069,3.237916,0.054761,12,0.004694,0.155833,0.164507,0
075584_003860,0.596913,0.840578,14,2e-05,0.97908,0.944082,0
047959_070110,2.827766,0.139532,19,0.00096,0.34753,0.520976,0
009070_044929,2.858223,0.105088,16,9.6e-05,0.27774,0.488098,0
009070_026437,3.18927,0.073771,18,0.006669,0.192818,0.255684,0
066072_044929,2.209513,0.301954,10,8.6e-05,0.560466,0.745797,0
066072_097583,2.423157,0.194515,0,0.000223,0.524966,0.688789,0
037074_093389,3.224312,0.075096,22,0.009909,0.190139,0.202213,0
027692_050572,0.952176,0.791383,0,0.000645,0.912109,0.902048,0
027692_067782,3.267821,0.043304,8,0.007642,0.128961,0.091108,0
025839_032710,2.765414,0.130658,14,0.000885,0.356631,0.556542,0
025839_031326,3.236955,0.066143,19,0.006638,0.170651,0.179064,0
080093_007389,2.800299,0.140273,14,0.000338,0.340967,0.535805,0
080093_056908,2.565827,0.193704,14,0.000385,0.481723,0.6385,0
040868_044839,2.935667,0.190843,19,0.005861,0.38937,0.431263,0
033339_073195,3.185887,0.067602,23,0.003081,0.196038,0.247263,0
033339_096391,2.751145,0.148589,11,0.000221,0.371712,0.560737,0
033339_045379,3.199545,0.080695,12,0.003119,0.193858,0.22821,0
018290_009564,3.112861,0.070271,13,0.001685,0.204173,0.319101,0
018290_064889,2.53903,0.231243,10,0.000808,0.53402,0.642259,0
018290_038386,2.386166,0.20536,0,0.000226,0.566897,0.696516,0
062447_021680,2.248925,0.400487,26,0.000766,0.631238,0.699834,0
062447_075758,2.756217,0.239648,26,0.001546,0.423971,0.533483,0
062447_074158,1.355148,0.619947,26,0.000397,0.858257,0.867843,0
021907_009070,3.214212,0.073598,7,0.004843,0.193906,0.215825,0
021907_040190,2.24715,0.267658,7,0.000223,0.644178,0.731076,0
008431_099288,3.253571,0.046864,15,0.009418,0.139417,0.14071,0
008431_071668,3.273349,0.046737,14,0.008157,0.134766,0.085706,0
081336_027448,3.254243,0.047214,12,0.005208,0.13562,0.107682,0
081336_015461,3.257293,0.049645,11,0.005248,0.146154,0.119492,0
021095_091569,3.074008,0.066591,25,0.001202,0.196373,0.32927,0
057028_069800,2.986627,0.116654,17,0.000864,0.305813,0.426075,0
036525_028409,2.383741,0.189066,5,0.000198,0.516787,0.700679,0
036525_046113,3.19153,0.082917,14,0.004948,0.21631,0.244793,0
095255_077699,3.127511,0.071436,25,0.004318,0.199362,0.309452,0
095255_098465,2.840736,0.133523,25,0.000901,0.33063,0.517577,0
095255_084250,2.283082,0.227252,23,0.000288,0.617007,0.725375,0
013073_030262,3.195263,0.069938,20,0.0048,0.196316,0.241891,0
015134_079293,3.178066,0.096886,26,0.019063,0.239759,0.26472,0
095278_028441,3.088986,0.077109,22,0.001495,0.219841,0.342934,0
095278_058390,2.750277,0.113721,23,0.000415,0.318511,0.556613,0
057004_082613,3.262824,0.05047,23,0.010656,0.1472,0.128936,0
050637_034248,3.264301,0.048556,17,0.010166,0.13966,0.119557,0
050637_019588,3.108178,0.126438,6,0.005522,0.267906,0.329537,0
087962_075823,3.247284,0.061148,18,0.011661,0.173442,0.168846,0
087962_033525,3.183106,0.060809,18,0.004665,0.169474,0.232467,0
026503_071970,2.351392,0.284731,0,0.001372,0.600085,0.694406,0
002823_088564,1.744317,0.288406,2,0.000289,0.836122,0.825638,0
065174_063497,3.175855,0.091633,10,0.011266,0.237677,0.27081,0
014977_054049,3.206184,0.057706,10,0.005272,0.170753,0.219308,0
014977_075299,2.716862,0.221523,1,0.001123,0.435789,0.568927,0
061286_003860,1.153297,0.562798,13,2.5e-05,0.94439,0.908119,0
048996_030686,3.248113,0.050606,6,0.005905,0.148582,0.144334,0
048996_063252,3.248302,0.060674,6,0.005779,0.157145,0.14499,0
045795_026274,3.042897,0.099874,18,0.004742,0.246034,0.392554,0
023154_097118,2.942343,0.157492,15,0.000682,0.314328,0.446211,0
091382_009479,2.471201,0.35692,26,0.001226,0.558846,0.617405,0
040802_067128,3.108521,0.089345,16,0.003414,0.216196,0.333014,0
028409_071668,3.260465,0.048066,18,0.012278,0.14243,0.126391,0
028409_019786,0.368605,0.928679,0,0.00029,0.982968,0.946433,0
049814_021906,3.262114,0.049859,7,0.007746,0.145004,0.118802,0
054218_086188,3.264753,0.046027,5,0.006663,0.134558,0.097702,0
083015_082632,3.081024,0.114084,24,0.004836,0.275165,0.359837,0
083015_074090,3.141288,0.087047,25,0.005746,0.235403,0.307429,0
050300_095238,3.257075,0.045759,16,0.007995,0.136024,0.123586,0
073124_093806,3.219428,0.059488,21,0.006763,0.175088,0.207488,0
067648_079466,2.917744,0.086022,0,0.000965,0.250775,0.45944,0
067648_020241,3.252355,0.056188,17,0.007718,0.156199,0.145392,0
076914_060192,3.259293,0.045768,26,0.006058,0.135991,0.105422,0
009960_074090,2.825765,0.197877,16,0.001495,0.416979,0.503924,0
015275_080279,3.262791,0.046437,19,0.007352,0.137706,0.109146,0
002114_006150,3.221942,0.059295,26,0.00636,0.170859,0.199118,0
002114_027977,2.83393,0.131516,2,0.001942,0.353015,0.524934,0
002114_038493,2.841345,0.134676,23,0.000417,0.338326,0.513833,0
002114_085203,3.222167,0.05739,21,0.009171,0.169491,0.204753,0
002114_014911,3.253094,0.049858,14,0.006007,0.143125,0.121914,0
056418_086182,3.208058,0.066917,20,0.005398,0.186385,0.226329,0
066788_089769,2.278934,0.245768,0,0.000328,0.587401,0.72926,0
066788_017828,2.465729,0.177273,23,7.7e-05,0.456295,0.663072,0
047578_095201,3.140303,0.069394,11,0.003177,0.188046,0.287238,0
014124_015194,2.429212,0.176405,0,0.000682,0.505635,0.681428,0
063497_020158,3.207202,0.072119,11,0.006445,0.205861,0.22909,0
046618_056418,3.251221,0.049304,13,0.008653,0.144216,0.146693,0
011581_018290,2.515588,0.199606,2,0.00022,0.476039,0.657535,0
027440_082739,3.261597,0.047432,16,0.007764,0.141051,0.120493,0
027440_055845,3.085229,0.084159,13,0.002562,0.240297,0.357173,0
027440_033319,1.972904,0.263978,7,0.000387,0.749117,0.791052,0
