guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
021198_089351,1.630063,0.601811,9,0.0,0.745517,0.824051,0
045149_096288,1.65793,0.519364,13,0.0,0.758239,0.840543,0
068367_019290,2.260491,0.288306,15,0.0,0.584941,0.732752,0
093852_069851,1.900953,0.385417,16,0.0,0.753752,0.803496,0
029793_044200,1.413737,0.655605,26,0.0,0.818592,0.861035,0
053078_045845,1.314516,0.546139,4,0.0,0.873291,0.894388,0
053078_000139,1.019505,0.588028,4,0.0,0.978744,0.919816,0
058116_066240,2.627511,0.147325,7,0.0,0.373429,0.603383,0
018836_010920,1.539573,0.394565,24,0.0,0.861046,0.868362,0
023153_047989,2.359554,0.220553,23,0.0,0.526242,0.707579,0
038540_021787,1.271079,0.507555,12,0.0,0.924135,0.898746,0
038540_028754,1.638279,0.391096,5,0.0,0.80491,0.856839,0
074090_079654,1.357443,0.514081,16,0.0,0.887256,0.88477,0
074090_077797,1.775912,0.45714,16,0.0,0.736321,0.830641,0
081028_056748,0.855101,0.622266,3,0.0,0.982296,0.928943,0
081028_066320,1.843119,0.416673,25,0.0,0.77481,0.813172,0
066634_076798,0.940682,0.732664,7,0.0,0.935807,0.923818,0
052295_095500,2.525177,0.234992,22,0.0,0.521826,0.645529,0
058597_021095,1.486448,0.566514,16,0.0,0.816878,0.870208,0
077390_008196,1.341737,0.625212,3,0.0,0.822056,0.884067,0
023410_019786,1.028544,0.55927,26,0.0,0.969445,0.91857,0
096824_043371,1.362322,0.410045,21,0.0,0.902204,0.887758,0
033881_015825,1.978144,0.315906,20,0.0,0.709768,0.795498,0
092015_064454,1.211909,0.715045,2,0.0,0.845595,0.884321,0
092015_053986,0.612318,0.886032,12,0.0,0.931961,0.928486,0
020158_072319,0.685236,0.773304,19,0.0,0.984072,0.940006,0
038070_017442,1.584,0.467284,24,0.0,0.81661,0.84889,0
037843_001123,2.204463,0.340247,20,0.0,0.551181,0.73447,0
069488_011435,1.001456,0.533437,5,0.0,0.952821,0.911839,0
050620_049061,1.709905,0.380029,23,0.0,0.818976,0.839837,0
079781_055422,0.51086,0.889025,12,0.0,0.969535,0.945315,0
079781_035972,1.420247,0.600921,11,0.0,0.797041,0.8743,0
044012_021058,0.287837,0.943971,8,0.0,0.989173,0.955191,0
034252_077797,0.220516,0.96515,6,0.0,0.980276,0.954341,0
091674_022449,1.716586,0.389122,15,0.0,0.825211,0.840265,0
091674_031877,1.195928,0.678251,6,0.0,0.86666,0.897599,0
091674_080319,0.030356,0.996166,15,0.0,0.999255,0.962395,0
084985_030292,0.685549,0.861364,3,0.0,0.930251,0.927836,0
084985_011546,1.617041,0.558868,24,0.0,0.785047,0.844179,0
061349_032274,1.699593,0.400236,9,0.0,0.773832,0.848376,0
061349_001588,1.951471,0.3569,7,0.0,0.647935,0.802701,0
061349_047130,0.931287,0.638196,9,0.0,0.975419,0.926844,0
011546_045110,2.385453,0.170221,17,0.0,0.419242,0.683908,0
011546_076039,1.530858,0.569309,17,0.0,0.78298,0.861029,0
065363_048577,1.300896,0.396638,9,0.0,0.906134,0.891861,0
065363_006506,1.279782,0.416367,7,0.0,0.894248,0.892946,0
069639_079466,2.681108,0.139772,17,0.0,0.373345,0.586771,0
069639_048862,2.411425,0.15447,21,0.0,0.433549,0.681964,0
069639_011124,2.374541,0.221936,15,0.0,0.515668,0.696559,0
085089_059046,1.60558,0.326503,15,0.0,0.798183,0.857121,0
085089_071970,0.834188,0.811129,19,0.0,0.935053,0.919334,0
073342_095108,1.388887,0.676754,16,0.0,0.807571,0.857365,0
008466_089214,0.566479,0.864968,3,0.0,0.976007,0.942653,0
017984_050724,1.274416,0.504893,23,0.0,0.889951,0.896157,0
040929_081336,2.038256,0.401175,13,0.0,0.689439,0.775757,0
073600_080542,0.687396,0.818415,19,0.0,0.978901,0.938052,0
073600_035984,1.94147,0.370119,6,0.0,0.67457,0.804024,0
073600_029151,1.954253,0.345646,25,0.0,0.698626,0.803409,0
073600_058750,1.124493,0.669088,19,0.0,0.900083,0.908813,0
031776_089886,2.141593,0.238421,6,0.0,0.560026,0.761116,0
086737_058597,0.989647,0.521564,12,0.0,0.985858,0.917858,0
000068_045758,2.570383,0.209743,16,0.0,0.448389,0.62782,0
000068_091497,1.564952,0.55723,16,0.0,0.80886,0.855747,0
000068_035793,1.578691,0.289424,9,0.0,0.803091,0.85539,0
000068_075524,2.28638,0.192933,18,0.0,0.523984,0.726254,0
010368_093269,0.849504,0.770528,18,0.0,0.924622,0.927905,0
040117_073614,1.458978,0.612389,25,0.0,0.796002,0.864224,0
031877_038634,0.026629,0.996463,25,0.0,0.999636,0.962583,0
057060_058429,1.318225,0.52178,5,0.0,0.901355,0.895519,0
057060_084772,0.686225,0.818936,6,0.0,0.975601,0.938225,0
057060_078880,1.195237,0.532519,5,0.0,0.886253,0.90182,0
004140_073402,1.412528,0.671605,17,0.0,0.789991,0.85004,0
011473_084531,1.71247,0.36899,15,0.0,0.739124,0.8455,0
008855_065441,1.329598,0.5324,14,0.0,0.885131,0.885449,0
008855_015194,1.170702,0.534716,26,0.0,0.963338,0.905803,0
022946_017442,0.67674,0.78429,21,0.0,0.986101,0.941695,0
069371_036297,1.596264,0.49365,9,0.0,0.820646,0.859346,0
069371_030711,1.609494,0.406075,8,0.0,0.803925,0.858861,0
038769_043658,0.81858,0.722795,25,0.0,0.991972,0.932492,0
051450_071962,1.938325,0.263807,21,0.0,0.613991,0.80144,0
023578_034848,2.093473,0.326244,10,0.0,0.66544,0.773663,0
016663_052073,1.13079,0.553665,22,0.0,0.960548,0.911341,0
082833_096774,0.926948,0.654668,5,0.0,0.968164,0.927267,0
082833_052638,1.498392,0.444864,12,0.0,0.811941,0.87353,0
082833_002342,0.96239,0.569312,7,0.0,0.981506,0.92253,0
082833_054788,1.791826,0.375744,24,0.0,0.749099,0.830297,0
085203_000432,1.375088,0.514943,5,0.0,0.903289,0.883391,0
092064_038997,2.109066,0.342105,16,0.0,0.622174,0.768101,0
032147_049846,1.933247,0.263592,1,0.0,0.646759,0.80546,0
069996_014911,1.079025,0.453062,5,0.0,0.990859,0.908165,0
069996_012199,0.434081,0.878667,7,0.0,0.993075,0.951676,0
069996_000777,0.009268,0.998817,3,0.0,0.999991,0.962873,0
069996_039092,0.026499,0.996436,5,0.0,0.999766,0.96259,0
019788_054286,1.476645,0.312107,6,0.0,0.791747,0.864531,0
092807_098465,0.807028,0.780278,6,0.0,0.959828,0.932226,0
092807_052295,1.369756,0.544856,6,0.0,0.855659,0.887226,0
092807_008453,0.059429,0.992021,6,0.0,0.99676,0.961504,0
082458_024051,2.108767,0.255677,24,0.0,0.624955,0.769623,0
082458_083582,1.374532,0.593971,16,0.0,0.836621,0.884735,0
082458_081896,2.436509,0.271439,22,0.0,0.529848,0.668435,0
092108_025135,1.571926,0.432276,9,0.0,0.818859,0.864208,0
004766_078228,1.144475,0.567829,3,0.0,0.905354,0.907365,0
006433_054944,1.503238,0.502665,20,0.0,0.799916,0.871943,0
006433_056429,2.283224,0.187694,23,0.0,0.495127,0.722943,0
006433_024885,1.757192,0.426591,19,0.0,0.749766,0.834783,0
085716_056532,2.12135,0.287269,10,0.0,0.641971,0.769055,0
040707_038572,1.930222,0.344398,24,0.0,0.676469,0.804251,0
040707_026437,1.707858,0.395023,14,0.0,0.759761,0.845441,0
035921_078127,0.001936,0.999813,5,0.0,0.999991,0.962944,0
035921_006052,1.309219,0.562076,5,0.0,0.869556,0.893557,0
035921_038070,0.904158,0.550233,5,0.0,0.977275,0.92276,0
035921_059797,0.843523,0.755158,7,0.0,0.955273,0.930921,0
009152_082579,1.344295,0.507495,21,0.0,0.903752,0.891737,0
024758_020032,2.455487,0.145548,20,0.0,0.41459,0.667467,0
024758_014455,2.270847,0.359899,6,0.0,0.603949,0.709326,0
024042_049827,0.127675,0.98124,17,0.0,0.991521,0.958981,0
015164_020768,0.830832,0.636307,3,0.0,0.978024,0.928415,0
015164_054359,0.604084,0.878232,7,0.0,0.946714,0.935104,0
015164_042026,0.881474,0.739079,4,0.0,0.927056,0.925642,0
027892_043422,0.849721,0.763946,25,0.0,0.953848,0.926879,0
035379_040919,2.562582,0.165245,16,0.0,0.430592,0.633492,0
035379_080379,1.667713,0.488604,11,0.0,0.772664,0.845382,0
035379_007974,2.37026,0.21599,19,0.0,0.541802,0.70472,0
035379_021787,2.021882,0.375787,20,0.0,0.633708,0.785229,0
028441_014385,2.552646,0.178601,14,0.0,0.448218,0.643518,0
069734_078127,0.637498,0.819068,11,0.0,0.979816,0.943217,0
047959_064948,2.564206,0.192485,19,0.0,0.410706,0.632283,0
017895_049783,2.600705,0.146128,14,0.0,0.408844,0.625552,0
009070_044929,0.634854,0.819891,8,0.0,0.981704,0.943377,0
037074_004754,1.666254,0.340655,13,0.0,0.780551,0.849539,0
037074_096997,1.511376,0.599292,18,0.0,0.79275,0.856804,0
027692_057795,2.337101,0.158649,22,0.0,0.441555,0.699443,0
