guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
084862_098606,1.428795,0.684518,0,0.003769,0.835531,0.812543,1
084862_056748,1.940617,0.563411,0,0.00296,0.688848,0.721503,1
093852_005796,1.21071,0.725925,0,0.002233,0.881969,0.859518,1
053078_081228,0.962737,0.82152,0,0.000473,0.884584,0.870572,1
053078_081581,0.992483,0.806199,0,0.000253,0.883959,0.880337,1
058116_014614,1.732918,0.592447,0,0.003442,0.778905,0.770708,1
058116_089886,1.607042,0.493012,0,0.001682,0.872315,0.823427,1
058116_033803,1.535859,0.647698,0,0.00259,0.806009,0.813426,1
058116_018749,0.189385,0.97134,0,5e-06,0.986535,0.955511,1
058116_079554,1.911977,0.53667,0,0.004224,0.728243,0.74779,1
018836_030292,0.459934,0.905698,0,0.000264,0.979702,0.941765,1
011124_098339,1.553125,0.599908,0,0.003278,0.836164,0.809708,1
038540_096389,0.77247,0.824498,0,2.7e-05,0.947022,0.922453,1
081028_093897,1.030434,0.780052,0,0.001555,0.902561,0.875416,1
081028_015046,1.00774,0.741251,4,0.000188,0.922249,0.911337,1
084017_065416,1.493664,0.609962,0,0.001768,0.847503,0.837542,1
084017_074385,1.895933,0.536806,0,0.001326,0.746941,0.745729,1
059046_067027,1.671153,0.585714,0,0.002795,0.802187,0.802581,1
059046_029624,1.544698,0.658216,0,0.003,0.79911,0.801127,1
058597_019401,1.295944,0.619033,4,0.000333,0.904495,0.882092,1
025135_078292,1.853287,0.568624,0,0.003503,0.738647,0.751267,1
023410_048751,2.120909,0.278927,0,0.000896,0.665493,0.76438,1
096824_027040,1.34326,0.617654,8,0.000252,0.875886,0.882306,1
096824_077292,1.04933,0.710299,0,1e-06,0.932561,0.911414,1
096824_076058,1.981774,0.521249,0,0.003589,0.700864,0.735155,1
033881_019261,1.446534,0.415804,1,0.001107,0.904899,0.856244,1
033881_030254,0.512949,0.877862,5,4e-06,0.975365,0.946094,1
033881_066320,0.904575,0.694659,0,0.000323,0.969123,0.919252,1
033881_027778,0.491832,0.910916,0,0.000297,0.963752,0.935017,1
004596_081744,1.797746,0.448755,22,0.001164,0.741165,0.819613,1
092015_079279,0.915284,0.697622,0,1e-06,0.954081,0.921025,1
092015_011435,1.284435,0.649102,0,0.001798,0.897597,0.861607,1
092015_087831,0.321122,0.939798,0,3.3e-05,0.983,0.947322,1
092015_071414,1.498348,0.646125,0,0.002385,0.803005,0.827521,1
092015_057210,0.817912,0.818391,0,3.1e-05,0.930383,0.921227,1
092015_095255,1.002982,0.792679,0,0.000666,0.892631,0.889999,1
014063_063314,1.91691,0.541853,0,0.004258,0.732609,0.737283,1
014063_083170,1.856495,0.557574,0,0.004774,0.737252,0.747939,1
038070_057648,0.681458,0.865439,0,0.000518,0.942502,0.921782,1
038070_099138,1.756741,0.417277,0,0.001557,0.785411,0.818966,1
038070_094112,1.773215,0.527817,0,0.002018,0.776769,0.80229,1
085327_001630,1.26034,0.617124,0,0.00059,0.911673,0.889359,1
085327_017635,0.725294,0.877975,0,0.000149,0.90698,0.895274,1
037843_024051,0.509272,0.884263,0,0.0,0.96836,0.946262,1
069488_046347,1.622236,0.633454,0,0.003091,0.78935,0.785723,1
050424_078624,0.330625,0.931578,0,5.3e-05,0.989446,0.952121,1
026294_020302,0.820561,0.778622,16,0.00026,0.950539,0.923617,1
026294_036644,0.568637,0.806792,16,4e-06,0.991966,0.945988,1
079781_079484,1.548343,0.472175,15,0.000701,0.848325,0.854299,1
079781_002489,1.293412,0.618603,15,0.000392,0.875532,0.880912,1
011379_061883,1.696619,0.624541,0,0.002645,0.76971,0.756169,1
044012_074318,0.914145,0.803895,0,0.00151,0.927938,0.889282,1
034252_049502,1.262277,0.732863,0,0.002337,0.854455,0.843497,1
091674_001782,1.46346,0.682542,0,0.002762,0.812658,0.807466,1
091674_090944,1.607967,0.560751,0,0.000491,0.830041,0.833501,1
091674_044136,1.439388,0.447714,0,0.001895,0.905751,0.854534,1
091674_013003,1.684364,0.599243,0,0.004504,0.797838,0.764621,1
091674_058750,1.877126,0.495044,0,0.002369,0.761416,0.755337,1
091674_046339,1.307629,0.665591,0,0.000271,0.882992,0.859579,1
091674_091733,1.231488,0.681892,3,0.000978,0.886613,0.876642,1
091674_041400,1.529614,0.622648,0,0.003395,0.835446,0.803499,1
091674_081699,1.403087,0.683592,0,0.000981,0.843399,0.826322,1
091674_018999,1.325508,0.705625,0,0.002133,0.858689,0.832501,1
091674_029688,1.001696,0.777532,0,0.000212,0.911294,0.893456,1
091674_058653,1.481852,0.598051,0,0.000382,0.866206,0.848081,1
091674_007122,1.459776,0.664408,0,0.002944,0.829062,0.818191,1
091674_050572,1.495531,0.657002,0,0.002162,0.823038,0.810378,1
091674_035083,1.832136,0.468278,0,0.002807,0.785689,0.759963,1
091674_014266,1.678512,0.577313,0,0.003445,0.799522,0.798714,1
084985_065713,1.49154,0.676933,0,0.003205,0.813326,0.794645,1
084985_014769,1.425215,0.692959,0,0.00305,0.829568,0.808744,1
084985_049066,0.86786,0.823975,8,0.000212,0.910935,0.906609,1
084985_006079,1.717991,0.606809,0,0.00552,0.780053,0.751485,1
084985_052073,0.241996,0.96294,0,0.0,0.978537,0.951787,1
084985_007389,1.277701,0.726437,0,0.002875,0.862197,0.828615,1
084985_001985,0.045661,0.993901,8,5e-06,0.998706,0.961937,1
061349_037198,0.443327,0.881262,11,2.4e-05,0.990769,0.950482,1
011546_099537,1.212814,0.697136,0,0.0001,0.892367,0.877693,1
011546_034197,2.111515,0.425037,0,0.004454,0.710187,0.713858,1
011546_038188,1.700617,0.597782,0,0.003917,0.790387,0.773075,1
011546_064745,1.424135,0.698357,0,0.002899,0.826735,0.803433,1
011546_052993,1.456919,0.69314,0,0.002794,0.808967,0.800747,1
086367_070543,1.751379,0.408783,19,1.4e-05,0.73294,0.83447,1
009672_090602,1.402081,0.674346,0,0.002411,0.849458,0.826673,1
061256_078008,1.712482,0.565519,0,0.000393,0.806173,0.797508,1
061256_025944,1.751878,0.552144,0,0.003137,0.782702,0.788044,1
097336_007852,1.0806,0.736469,10,0.000956,0.909321,0.893256,1
097336_076039,1.348151,0.69693,0,0.00213,0.857569,0.835748,1
056908_035264,1.705283,0.619712,0,0.003168,0.768719,0.758858,1
069639_080816,1.719894,0.550088,0,0.004331,0.801773,0.782973,1
069639_077214,0.876077,0.811177,0,2.1e-05,0.926013,0.908893,1
069639_060503,1.662255,0.620084,0,0.002364,0.777217,0.790462,1
032274_044852,1.058801,0.735249,5,0.000608,0.915713,0.897312,1
085089_089520,1.733359,0.574685,0,0.003866,0.792438,0.77388,1
085089_014029,2.059474,0.464331,0,0.002912,0.690722,0.743956,1
038590_000125,0.65834,0.855349,0,0.000602,0.965319,0.926269,1
073342_062547,1.349387,0.700761,0,0.003483,0.854401,0.823875,1
073342_021899,0.331859,0.926413,0,1e-06,0.992329,0.953819,1
073342_076921,0.655399,0.836938,0,0.000385,0.969563,0.931817,1
073342_001888,0.331102,0.926558,0,1e-06,0.992396,0.953867,1
008466_001720,1.112929,0.730109,4,0.000507,0.903508,0.887904,1
008466_040929,0.065743,0.990211,6,0.0,0.998682,0.961728,1
053986_001749,1.307555,0.711138,0,0.002169,0.854595,0.840237,1
068689_055769,1.900597,0.338331,0,0.000823,0.710182,0.808164,1
017984_089381,1.398193,0.660531,0,0.002918,0.863819,0.828086,1
017984_061825,1.249954,0.721361,0,0.001348,0.863927,0.859095,1
017984_009503,1.435368,0.664159,0,0.002878,0.851835,0.827615,1
040929_094355,1.535756,0.663209,0,0.002817,0.79917,0.801529,1
006029_072514,1.654629,0.611849,0,0.003387,0.778468,0.797798,1
062010_030456,0.904379,0.830203,0,1.3e-05,0.885042,0.889024,1
073600_020032,1.103953,0.744423,0,0.001271,0.901878,0.872955,1
065921_083697,1.737632,0.630889,0,0.004208,0.741433,0.744652,1
065921_052142,0.376476,0.938475,0,0.000276,0.970867,0.93528,1
065921_060743,1.330604,0.715665,0,0.002539,0.842892,0.829701,1
031776_036870,1.750213,0.516156,0,0.002068,0.821159,0.793136,1
031776_093940,1.47914,0.6766,0,0.00356,0.825345,0.795064,1
031776_030982,1.644185,0.396175,0,0.002067,0.848966,0.810522,1
080813_060620,1.567356,0.640797,0,0.003171,0.822529,0.790275,1
027669_030162,1.600601,0.660506,0,0.00248,0.776091,0.766922,1
086737_030262,1.78588,0.563807,0,0.004687,0.776043,0.761665,1
086737_063058,1.244234,0.716242,0,0.002281,0.877639,0.850921,1
086737_098561,1.289412,0.712616,0,0.003104,0.866256,0.836304,1
000068_044106,0.351491,0.927735,0,3e-05,0.984616,0.94833,1
010368_042556,1.554636,0.450885,24,0.000153,0.820979,0.86585,1
040117_058709,1.253644,0.745091,18,0.001318,0.844402,0.841846,1
075758_094728,0.638949,0.887808,0,3.6e-05,0.930108,0.91782,1
075758_023749,1.187172,0.704874,0,0.001481,0.902912,0.869875,1
031877_042311,0.546882,0.88021,0,1.7e-05,0.971397,0.94056,1
031877_018890,0.727457,0.813438,0,3e-06,0.963883,0.933895,1
031877_022449,0.359305,0.913521,0,2e-06,0.990529,0.952556,1
031877_062468,0.647089,0.846095,0,3e-06,0.961284,0.936612,1
031877_031274,0.382259,0.929197,0,8e-06,0.977714,0.946256,1
031877_095609,0.817101,0.828775,0,0.00044,0.934938,0.909441,1
031877_098465,1.503771,0.660634,0,0.000999,0.799851,0.82108,1
031877_028754,0.667632,0.843951,0,4e-06,0.960631,0.936284,1
031877_040402,0.534826,0.878077,0,7e-06,0.976876,0.943002,1
031877_092589,0.429971,0.919455,0,0.000253,0.975151,0.939561,1
031877_037181,1.207568,0.733705,0,0.000426,0.874635,0.857038,1
057060_043422,1.920408,0.551181,0,0.003747,0.72314,0.722122,1
057060_048584,1.604444,0.655095,0,0.002663,0.77807,0.774611,1
004140_045959,1.683103,0.56043,0,0.001905,0.810898,0.810451,1
019360_095287,1.409172,0.707572,0,0.002349,0.813721,0.809458,1
008855_083398,0.597671,0.841546,0,4e-06,0.973663,0.936167,1
016171_015732,1.694106,0.353001,24,1e-06,0.739606,0.845367,1
022946_003396,1.068797,0.775527,0,0.001358,0.898812,0.872514,1
022946_077411,1.000207,0.803103,0,0.000197,0.891456,0.871474,1
022946_079466,1.564387,0.645866,0,0.003723,0.799574,0.79322,1
022946_002955,0.49329,0.906111,0,7.8e-05,0.96787,0.937678,1
069371_081684,1.988656,0.387811,12,0.001315,0.769731,0.764385,1
069371_002912,1.901921,0.391093,18,0.000495,0.740159,0.801201,1
069371_060627,1.598451,0.642242,0,0.002635,0.774882,0.798143,1
069371_024762,2.008056,0.346727,16,0.001528,0.757328,0.771088,1
069371_092401,1.047896,0.791979,0,0.000216,0.879075,0.871104,1
069371_061858,0.476784,0.911324,0,6.3e-05,0.968443,0.936688,1
069371_064246,1.749479,0.383292,24,0.000474,0.800464,0.820603,1
069371_049129,0.846887,0.553854,18,2.4e-05,0.980776,0.921931,1
038490_029320,2.463869,0.206067,10,0.000682,0.459841,0.673946,1
038490_086213,2.545673,0.187904,11,0.000619,0.420693,0.642852,1
038490_067305,1.992774,0.536367,0,0.002952,0.6895,0.725547,1
038490_025036,0.654252,0.883668,0,0.000208,0.939998,0.909246,1
038490_098561,2.452097,0.218556,10,0.000308,0.458779,0.676871,1
038439_035984,1.25,0.678826,0,0.000996,0.903555,0.874288,1
080053_060075,1.336163,0.749884,0,0.000814,0.803252,0.782059,1
008866_046094,1.512366,0.663941,0,0.003547,0.808116,0.805627,1
060583_041192,0.1478,0.978393,11,1.6e-05,0.992648,0.956502,1
038769_017456,1.471632,0.672061,0,0.00246,0.819628,0.817401,1
038769_052933,0.917133,0.806614,5,0.000841,0.910808,0.900413,1
082833_077416,1.741935,0.386496,0,0.001651,0.816672,0.816571,1
082833_018782,1.93533,0.52309,0,0.002124,0.699175,0.763547,1
082833_078292,1.723811,0.627009,0,0.004433,0.756789,0.745214,1
075961_052509,0.804744,0.686385,26,6e-06,0.984336,0.932043,1
085203_000232,0.274198,0.939437,11,7e-06,0.994431,0.956178,1
085203_095600,1.688538,0.595051,0,0.003349,0.760363,0.79448,1
085203_044505,2.073875,0.482397,0,0.004493,0.66538,0.727101,1
036812_014266,1.471018,0.668718,0,0.004148,0.832424,0.801506,1
032147_060246,1.703868,0.541077,0,0.001862,0.79509,0.812809,1
032147_011486,2.429141,0.224211,17,0.001023,0.540874,0.685668,1
069996_055454,1.252063,0.735298,0,0.0025,0.864826,0.832991,1
069996_042514,1.861575,0.357256,8,0.002853,0.797419,0.780968,1
069996_044060,1.311485,0.727745,0,0.00302,0.848115,0.819302,1
069996_004378,0.799567,0.57511,10,0.0,0.998162,0.929042,1
069996_007512,1.112207,0.775666,0,0.001316,0.873114,0.858147,1
069996_092876,1.172714,0.757511,0,0.002455,0.875751,0.85195,1
012811_099162,0.965527,0.792796,14,0.000884,0.908317,0.896722,1
012811_077727,1.60688,0.635552,0,0.00379,0.799261,0.786417,1
012811_010508,0.364697,0.903894,16,1e-06,0.994116,0.953989,1
085581_044752,1.941654,0.543854,0,0.007332,0.734573,0.702687,1
019788_009479,2.09327,0.323249,25,0.00235,0.716363,0.752077,1
090960_072129,0.073905,0.990956,0,3e-06,0.995261,0.959436,1
044666_070747,0.061415,0.991767,7,3e-06,0.997524,0.961297,1
055892_053258,1.006079,0.719458,0,8.3e-05,0.934648,0.909319,1
034511_077563,1.591999,0.64222,0,0.003435,0.804109,0.791239,1
095618_039092,0.701195,0.76266,22,0.0,0.993455,0.940517,1
095618_084843,1.379778,0.695417,0,0.001524,0.821067,0.843427,1
095618_010102,1.567073,0.660124,0,0.002969,0.802224,0.786575,1
092807_091113,1.447664,0.601972,0,2.2e-05,0.833254,0.864802,1
092807_005752,1.814175,0.581243,0,0.00186,0.747499,0.737654,1
092807_014083,1.575672,0.626429,0,0.001483,0.775764,0.824237,1
092807_063405,1.225246,0.705417,0,0.001354,0.872732,0.872674,1
092807_040802,2.264741,0.459223,0,0.004835,0.623113,0.645255,1
082458_058429,1.291371,0.737132,0,0.003494,0.844024,0.818906,1
082458_021078,1.45408,0.695925,0,0.003907,0.811729,0.793603,1
082458_042614,1.335507,0.714261,0,0.003057,0.835517,0.830361,1
082458_007367,1.466911,0.680081,0,0.00418,0.821164,0.802747,1
082458_077206,1.203281,0.728649,0,0.002691,0.884485,0.854877,1
082458_040813,1.448956,0.686848,0,0.0024,0.814834,0.820225,1
082458_034003,1.512014,0.676781,0,0.003621,0.799013,0.796539,1
082458_093439,1.411977,0.705415,0,0.0011,0.81932,0.805025,1
063252_078292,2.065312,0.417979,18,0.002237,0.649736,0.754124,1
092108_049568,0.221074,0.963894,0,8e-05,0.988347,0.953048,1
096288_009497,1.47748,0.603025,0,0.000788,0.849804,0.845661,1
096288_032077,0.92447,0.707059,0,1.8e-05,0.958128,0.91676,1
004766_070040,0.082093,0.987987,18,2e-06,0.997245,0.960944,1
006433_047832,1.471102,0.637485,0,0.003398,0.850515,0.822206,1
006433_096780,2.00677,0.506882,0,0.003913,0.704794,0.727087,1
006433_079293,0.661884,0.831009,0,2.3e-05,0.967515,0.931611,1
089775_042756,0.654215,0.877201,0,0.000687,0.943357,0.915209,1
089775_024082,1.067298,0.712774,15,0.000548,0.931826,0.900811,1
085716_081485,1.197191,0.708524,0,0.001739,0.889932,0.863741,1
085716_094251,1.293667,0.678715,0,0.000954,0.867871,0.870668,1
085716_051508,0.949221,0.811543,0,0.001544,0.902892,0.883081,1
040707_064046,1.182447,0.744482,0,0.002238,0.882703,0.852359,1
040707_037043,1.121709,0.727049,0,0.000342,0.909166,0.878806,1
040707_081744,0.769836,0.841992,0,0.000967,0.937745,0.907338,1
040707_082579,0.575568,0.869445,0,6e-06,0.968563,0.937376,1
