guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
035379_007974,2.123345,0.324197,4,7e-06,0.675895,0.758764,0
035379_021787,1.676163,0.534971,4,0.000253,0.782212,0.836939,0
028441_014385,2.037927,0.423733,8,0.000113,0.705361,0.766892,0
069734_078127,1.088105,0.683935,2,1e-06,0.933645,0.910656,0
047959_064948,2.694626,0.181483,4,0.000106,0.425987,0.579668,0
017895_049783,2.834297,0.107681,20,3.3e-05,0.311826,0.517636,0
009070_044929,2.22752,0.297902,24,0.0,0.61346,0.738542,0
037074_004754,1.55155,0.618754,11,5e-06,0.799626,0.8297,0
037074_096997,2.633954,0.21375,8,5.7e-05,0.444392,0.612822,0
027692_057795,2.698371,0.142785,19,0.000497,0.397676,0.588146,0
027692_052954,1.843014,0.570354,11,8.3e-05,0.684304,0.768411,0
027692_015657,2.353393,0.398815,8,0.000688,0.548868,0.665085,0
042856_051065,2.615274,0.2322,11,0.000206,0.462718,0.613119,0
040868_092834,1.849492,0.478394,16,4e-06,0.73978,0.809274,0
040868_044839,2.423984,0.244998,12,3.9e-05,0.521619,0.67521,0
033339_073195,2.156807,0.365346,21,0.000235,0.595108,0.743181,0
033339_035083,2.32909,0.18719,4,6.6e-05,0.489003,0.711967,0
033339_033646,2.342043,0.232778,4,0.000265,0.527869,0.712858,0
018290_009564,1.74469,0.445382,20,8e-06,0.749502,0.837821,0
084342_060313,1.91765,0.435831,5,7e-06,0.688448,0.801163,0
022069_058045,2.244657,0.390974,11,0.000143,0.639226,0.708403,0
021907_009070,2.250837,0.244512,26,9.3e-05,0.606908,0.734296,0
008431_096389,0.842119,0.837665,12,1e-06,0.905776,0.901683,0
021095_073600,2.584975,0.203358,21,8.3e-05,0.439031,0.632554,0
021095_091569,2.663275,0.200096,18,0.00035,0.434874,0.601584,0
057028_069800,2.004861,0.358794,2,1e-06,0.632099,0.792087,0
057028_032748,2.52207,0.222595,2,0.000121,0.495072,0.652504,0
036525_065617,2.287389,0.234383,13,0.0,0.586573,0.728361,0
036525_093806,2.115102,0.29612,4,0.000113,0.679758,0.767306,0
095255_089977,1.363991,0.450098,3,0.0,0.911547,0.887966,0
095255_081778,2.009429,0.477352,24,4.8e-05,0.666939,0.757988,0
095255_003396,2.452142,0.254643,4,0.000307,0.478503,0.674964,0
013073_066617,1.689764,0.362301,4,0.0,0.842353,0.842654,0
015134_071740,2.520658,0.227921,26,4.3e-05,0.497073,0.654928,0
057004_082613,2.442431,0.165633,8,0.000343,0.454027,0.677644,0
050637_035051,1.647298,0.559236,12,0.0,0.764916,0.8371,0
087962_033525,1.152464,0.634196,7,0.0,0.908084,0.90919,0
087962_019401,2.172231,0.223087,20,7e-06,0.598487,0.752715,0
050208_007928,0.818443,0.798343,5,0.0,0.939644,0.928351,0
090586_092064,1.362417,0.599023,10,0.0,0.875994,0.879955,0
090586_083697,1.297291,0.591159,12,0.0,0.888286,0.883757,0
014311_065762,0.931368,0.807112,11,3e-06,0.894936,0.902238,0
028202_030262,1.865909,0.506479,5,0.000277,0.698541,0.795479,0
028202_073403,2.426085,0.180254,20,3.9e-05,0.476166,0.683415,0
088407_096867,3.024521,0.082354,19,0.000149,0.227452,0.387677,0
088407_008487,2.481354,0.243362,2,8.7e-05,0.555927,0.64559,0
088407_090470,2.650319,0.169425,7,7.3e-05,0.419009,0.60781,0
061286_003860,2.61543,0.160558,6,6e-05,0.386738,0.616924,0
061286_035379,2.409923,0.276841,11,0.000113,0.534846,0.684797,0
048996_030686,0.849,0.771153,6,3.4e-05,0.942222,0.92204,0
045795_060308,1.740536,0.333676,6,3.7e-05,0.740235,0.840472,0
045795_078219,1.372124,0.450478,8,4.5e-05,0.932995,0.88144,0
045795_065713,1.877766,0.333191,6,5.3e-05,0.673141,0.816703,0
010508_054549,2.877388,0.123241,2,0.000567,0.321642,0.495709,0
023154_097118,1.601153,0.473747,3,0.0,0.820429,0.858347,0
023154_064948,1.806476,0.475796,2,4.3e-05,0.763185,0.818545,0
040802_006150,1.823126,0.357477,2,1.3e-05,0.778763,0.817352,0
083015_082632,2.270545,0.234117,13,2.4e-05,0.581165,0.730737,0
073124_047130,1.326525,0.687339,5,1e-06,0.813344,0.868633,0
073124_093806,2.393362,0.176065,13,1.4e-05,0.475425,0.696046,0
054678_014093,2.084296,0.288982,10,1e-05,0.647574,0.774771,0
067648_062490,2.444715,0.209437,6,2.1e-05,0.445338,0.675983,0
008978_034895,1.684484,0.408755,10,0.0,0.795213,0.848878,0
008978_022950,2.189432,0.34873,19,1e-06,0.647012,0.741955,0
002114_006150,2.001278,0.362098,3,0.000111,0.710147,0.790818,0
002114_038493,1.976555,0.314948,8,4.2e-05,0.698822,0.794781,0
002114_031877,2.528203,0.203864,7,0.0,0.444957,0.647519,0
002114_014911,1.887744,0.409676,8,4e-05,0.736313,0.812608,0
093944_009706,2.326299,0.195151,7,0.000436,0.506126,0.711208,0
078666_071970,1.474574,0.483299,5,3e-06,0.869952,0.877319,0
066788_041387,1.498081,0.440738,24,2e-06,0.888336,0.866797,0
066788_040672,1.420595,0.649986,3,1e-06,0.821719,0.861226,0
066788_069174,1.672547,0.3944,2,1.5e-05,0.816822,0.842969,0
087913_018522,1.46909,0.513919,5,1e-06,0.855357,0.877286,0
047578_095201,1.886112,0.41163,3,0.000306,0.743314,0.812136,0
047578_018419,1.129818,0.573279,3,1e-06,0.968632,0.90717,0
047578_099110,1.362887,0.639271,3,3.6e-05,0.84566,0.876358,0
014124_066176,2.364789,0.240055,20,0.000232,0.582189,0.703145,0
014124_050995,2.20617,0.283234,4,0.000137,0.619657,0.747926,0
011581_095278,1.113563,0.595105,8,6e-06,0.937519,0.906261,0
011581_016691,0.713326,0.863719,8,9e-06,0.918932,0.919808,0
027440_019588,1.20158,0.736033,11,8.9e-05,0.847791,0.874185,0
027440_082739,2.577619,0.15446,9,0.000103,0.431712,0.634617,0
027440_022870,2.144522,0.24559,4,6e-06,0.581198,0.762021,0
