guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
021092_090133,0.035757,0.995911,0,5e-06,0.998062,0.961528,1
032968_073050,0.087264,0.982827,0,0.0,0.999987,0.96168,1
032968_005336,0.126664,0.983594,0,1.9e-05,0.990218,0.955882,1
032968_049814,0.233632,0.96767,0,4.3e-05,0.975852,0.946675,1
000409_071722,0.232785,0.966034,0,0.000123,0.982916,0.948547,1
000409_075090,0.019916,0.997419,0,1e-06,0.999776,0.962635,1
067342_061031,0.178772,0.963937,0,1.1e-05,0.996928,0.958506,1
067342_082739,0.64794,0.713794,16,1.1e-05,0.994845,0.940032,1
067342_034891,0.129615,0.979741,0,1e-06,0.993999,0.959379,1
067342_005216,0.56365,0.829068,0,2e-06,0.986749,0.945817,1
065948_008718,0.150764,0.980177,0,6e-05,0.987451,0.953678,1
065948_065762,0.2334,0.962747,0,3e-06,0.983063,0.953859,1
009706_071394,0.861817,0.514328,5,1e-06,0.995384,0.922796,1
009706_054825,0.046087,0.99455,0,4e-06,0.997298,0.96116,1
009706_081636,0.032312,0.996045,0,0.0,0.998683,0.962211,1
009706_057210,0.055471,0.991058,0,1e-06,0.999488,0.962069,1
084297_069027,0.060476,0.99124,0,2e-06,0.998273,0.961436,1
085370_040267,0.429123,0.910375,0,2.7e-05,0.974566,0.948025,1
085370_051582,0.226631,0.965939,0,2.5e-05,0.98097,0.951983,1
085370_010458,0.455008,0.915125,0,1.9e-05,0.969265,0.942043,1
085370_080634,1.558703,0.323621,20,0.0,0.856547,0.85878,1
004991_089214,0.003645,0.999606,0,0.0,0.999979,0.962925,1
004991_056506,0.049873,0.993629,0,2e-06,0.99816,0.961464,1
004991_008466,0.545315,0.910361,0,8.9e-05,0.942973,0.920367,1
010715_078897,0.804778,0.780123,0,9.1e-05,0.954995,0.929556,1
010715_089769,0.000445,0.999962,9,0.0,0.999999,0.962959,1
087638_079607,0.015351,0.998278,0,1e-06,0.999621,0.962648,1
087638_084628,0.025685,0.997175,0,1e-06,0.998469,0.962121,1
087638_074318,0.199836,0.971266,0,3.3e-05,0.982926,0.95273,1
087638_098561,0.114316,0.9813,0,2e-06,0.997358,0.960436,1
006063_048744,0.029829,0.996693,0,7e-06,0.998421,0.961856,1
030622_030668,0.136397,0.974881,0,1e-06,0.997544,0.960099,1
