guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
022069_058045,2.181215,0.241057,13,0.0,0.577511,0.7529,0
076697_028575,1.474815,0.609797,11,0.0,0.83447,0.86043,0
076697_021105,0.820401,0.801411,8,0.0,0.945814,0.926603,0
057028_008487,0.834089,0.602687,19,0.0,0.979188,0.928091,0
095255_077699,1.327778,0.533464,13,0.0,0.908854,0.888798,0
095255_069701,2.042384,0.323013,16,0.0,0.684553,0.784947,0
095278_028441,1.729002,0.375946,9,0.0,0.774281,0.842324,0
057004_035393,1.707592,0.297602,6,0.0,0.844469,0.833032,0
055569_044200,1.868511,0.414331,18,0.0,0.758354,0.809417,0
068896_055474,1.832924,0.314382,9,0.0,0.71403,0.82675,0
068896_082769,1.285067,0.557635,6,0.0,0.892208,0.889134,0
014311_096781,1.953762,0.271352,13,0.0,0.749962,0.796777,0
014311_071962,2.268532,0.30619,7,0.0,0.55007,0.72748,0
025766_017808,1.941639,0.296187,26,0.0,0.709274,0.804507,0
045795_026274,1.762985,0.304147,23,0.0,0.691677,0.82777,0
087052_093972,1.949441,0.380657,5,0.0,0.704635,0.800021,0
091382_044039,1.514679,0.560111,13,0.0,0.830578,0.865418,0
091382_009479,1.901345,0.451442,16,0.0,0.688362,0.801867,0
040802_003173,0.487218,0.868815,3,0.0,0.997955,0.949144,0
040802_067128,0.941905,0.668412,3,0.0,0.947844,0.925518,0
004908_082218,0.740516,0.555611,4,0.0,0.995146,0.928904,0
004908_060294,0.436117,0.875011,4,0.0,0.994562,0.95202,0
004908_071860,0.888863,0.797527,4,0.0,0.90936,0.916876,0
004908_046861,1.015113,0.634421,3,0.0,0.934363,0.920579,0
054218_037135,1.918952,0.503286,15,1e-06,0.69333,0.782559,0
054218_079520,2.341504,0.253939,5,0.0,0.57071,0.710826,0
054218_038533,1.67735,0.479045,5,0.0,0.813606,0.828561,0
054218_086188,2.655481,0.173972,5,0.0,0.418781,0.606882,0
083015_080010,0.489505,0.88452,4,0.0,0.980076,0.948301,0
083015_082632,0.489639,0.86826,5,0.0,0.987849,0.949412,0
083015_074090,0.454239,0.884264,5,0.0,0.993407,0.950863,0
083015_089520,0.921903,0.552089,4,0.0,0.966253,0.91872,0
034147_008213,2.028946,0.357575,26,1e-06,0.723679,0.778564,0
073124_095460,0.446249,0.887698,3,0.0,0.988043,0.949821,0
067648_020241,1.602634,0.388855,3,0.0,0.817385,0.847869,0
008978_050199,0.179648,0.965147,3,0.0,0.997055,0.959328,0
002114_086182,2.524939,0.266747,26,0.0,0.475281,0.628015,0
002114_031877,0.527059,0.896106,9,0.0,0.95168,0.940534,0
002114_014911,2.308793,0.279,9,0.0,0.561038,0.720891,0
078666_091674,1.267147,0.510405,16,0.0,0.900949,0.892008,0
047578_018419,1.806257,0.523077,13,0.0,0.739892,0.797257,0
047578_099110,2.793152,0.137987,14,1e-06,0.348177,0.538509,0
063497_086525,1.080823,0.682579,5,0.0,0.922431,0.913064,0
027440_019588,1.677739,0.38407,24,1e-06,0.80837,0.849151,0
027440_032147,1.225437,0.417018,20,0.0,0.952021,0.898186,0
